"fdc_id","food_code","wweia_category_code","start_date","end_date"
"336601","13121400","5802","2013-01-01","2014-12-31"
"336602","13121500","5802","2013-01-01","2014-12-31"
"336603","13122100","5802","2013-01-01","2014-12-31"
"336604","13122500","5802","2013-01-01","2014-12-31"
"336605","13126000","5802","2013-01-01","2014-12-31"
"336606","13127000","5802","2013-01-01","2014-12-31"
"336607","13127010","5802","2013-01-01","2014-12-31"
"336608","13130100","5802","2013-01-01","2014-12-31"
"336609","13130300","5802","2013-01-01","2014-12-31"
"336610","13130310","5802","2013-01-01","2014-12-31"
"336611","13130320","5802","2013-01-01","2014-12-31"
"336612","13130330","5802","2013-01-01","2014-12-31"
"336613","13130340","5802","2013-01-01","2014-12-31"
"336614","13130590","5802","2013-01-01","2014-12-31"
"336615","13130600","5802","2013-01-01","2014-12-31"
"336616","13130610","5802","2013-01-01","2014-12-31"
"336617","13130620","5802","2013-01-01","2014-12-31"
"336618","13130630","5802","2013-01-01","2014-12-31"
"336619","13130640","5802","2013-01-01","2014-12-31"
"336620","13130700","5802","2013-01-01","2014-12-31"
"336621","13135000","5802","2013-01-01","2014-12-31"
"336622","13135010","5802","2013-01-01","2014-12-31"
"336623","13136000","5802","2013-01-01","2014-12-31"
"336624","13140100","5802","2013-01-01","2014-12-31"
"336625","13140110","5802","2013-01-01","2014-12-31"
"336626","13140450","5802","2013-01-01","2014-12-31"
"336627","13140500","5802","2013-01-01","2014-12-31"
"336628","13140550","5802","2013-01-01","2014-12-31"
"336629","13140570","5802","2013-01-01","2014-12-31"
"336630","13140575","5802","2013-01-01","2014-12-31"
"336631","13140580","5802","2013-01-01","2014-12-31"
"336632","13140600","5802","2013-01-01","2014-12-31"
"336633","13140630","5802","2013-01-01","2014-12-31"
"336634","13140650","5802","2013-01-01","2014-12-31"
"336635","13140660","5802","2013-01-01","2014-12-31"
"336636","13140670","5802","2013-01-01","2014-12-31"
"336637","13140680","5802","2013-01-01","2014-12-31"
"336638","13140700","5802","2013-01-01","2014-12-31"
"336639","13140710","5802","2013-01-01","2014-12-31"
"336640","13140900","5802","2013-01-01","2014-12-31"
"336641","13142000","5802","2013-01-01","2014-12-31"
"336642","13150000","5802","2013-01-01","2014-12-31"
"336643","13160150","5802","2013-01-01","2014-12-31"
"336644","13160160","5802","2013-01-01","2014-12-31"
"336645","13160400","5802","2013-01-01","2014-12-31"
"336646","13160410","5802","2013-01-01","2014-12-31"
"336647","13160420","5802","2013-01-01","2014-12-31"
"336648","13161000","5802","2013-01-01","2014-12-31"
"336649","13161500","5802","2013-01-01","2014-12-31"
"336650","13161520","5802","2013-01-01","2014-12-31"
"336651","13161600","5802","2013-01-01","2014-12-31"
"336652","13161630","5802","2013-01-01","2014-12-31"
"336653","13170000","5802","2013-01-01","2014-12-31"
"336654","13200110","5804","2013-01-01","2014-12-31"
"336655","13210110","5804","2013-01-01","2014-12-31"
"336656","13210150","5804","2013-01-01","2014-12-31"
"336657","13210160","5804","2013-01-01","2014-12-31"
"336658","13210180","5804","2013-01-01","2014-12-31"
"336659","13210190","5804","2013-01-01","2014-12-31"
"336660","13210220","5804","2013-01-01","2014-12-31"
"336661","13210250","5804","2013-01-01","2014-12-31"
"336662","13210260","5804","2013-01-01","2014-12-31"
"336663","13210270","5804","2013-01-01","2014-12-31"
"336664","13210280","5804","2013-01-01","2014-12-31"
"336665","13210290","5804","2013-01-01","2014-12-31"
"336666","13210300","5804","2013-01-01","2014-12-31"
"336667","13210350","5804","2013-01-01","2014-12-31"
"336668","13210410","5804","2013-01-01","2014-12-31"
"336669","13210450","5804","2013-01-01","2014-12-31"
"336670","13210500","5804","2013-01-01","2014-12-31"
"336671","13210520","5804","2013-01-01","2014-12-31"
"336672","13210530","5804","2013-01-01","2014-12-31"
"336673","13210610","5804","2013-01-01","2014-12-31"
"336674","13210710","5804","2013-01-01","2014-12-31"
"336675","13210750","5804","2013-01-01","2014-12-31"
"336676","13210810","5804","2013-01-01","2014-12-31"
"336677","13210820","5804","2013-01-01","2014-12-31"
"336678","13220110","5804","2013-01-01","2014-12-31"
"336679","13220120","5804","2013-01-01","2014-12-31"
"336680","13220210","5804","2013-01-01","2014-12-31"
"336681","13220220","5804","2013-01-01","2014-12-31"
"336682","13220230","5804","2013-01-01","2014-12-31"
"336683","13220235","5804","2013-01-01","2014-12-31"
"336684","13220240","5804","2013-01-01","2014-12-31"
"336685","13220245","5804","2013-01-01","2014-12-31"
"336686","13230110","5804","2013-01-01","2014-12-31"
"336687","13230120","5804","2013-01-01","2014-12-31"
"336688","13230130","5804","2013-01-01","2014-12-31"
"336689","13230140","5804","2013-01-01","2014-12-31"
"336690","13230200","5804","2013-01-01","2014-12-31"
"336691","13230500","5804","2013-01-01","2014-12-31"
"336692","13230510","5804","2013-01-01","2014-12-31"
"336693","13241000","5804","2013-01-01","2014-12-31"
"336694","13250000","5804","2013-01-01","2014-12-31"
"336695","13250100","5804","2013-01-01","2014-12-31"
"336696","13250200","5804","2013-01-01","2014-12-31"
"336697","13252100","5804","2013-01-01","2014-12-31"
"336698","13252200","5804","2013-01-01","2014-12-31"
"336699","13252500","5804","2013-01-01","2014-12-31"
"336700","13252600","5502","2013-01-01","2014-12-31"
"336701","13310000","9012","2013-01-01","2014-12-31"
"336702","13311000","9012","2013-01-01","2014-12-31"
"336703","13312000","9012","2013-01-01","2014-12-31"
"336704","13411000","8412","2013-01-01","2014-12-31"
"336705","13412000","8412","2013-01-01","2014-12-31"
"336706","14010000","1602","2013-01-01","2014-12-31"
"336707","14101010","1602","2013-01-01","2014-12-31"
"336708","14102010","1602","2013-01-01","2014-12-31"
"336709","14103010","1602","2013-01-01","2014-12-31"
"336710","14103020","1602","2013-01-01","2014-12-31"
"336711","14104100","1602","2013-01-01","2014-12-31"
"336712","14104110","1602","2013-01-01","2014-12-31"
"336713","14104115","1602","2013-01-01","2014-12-31"
"336714","14104200","1602","2013-01-01","2014-12-31"
"336715","14104250","1602","2013-01-01","2014-12-31"
"336716","14104400","1602","2013-01-01","2014-12-31"
"336717","14104600","1602","2013-01-01","2014-12-31"
"336718","14104700","1602","2013-01-01","2014-12-31"
"336719","14105010","1602","2013-01-01","2014-12-31"
"336720","14105200","1602","2013-01-01","2014-12-31"
"336721","14106010","1602","2013-01-01","2014-12-31"
"336722","14106200","1602","2013-01-01","2014-12-31"
"336723","14106500","1602","2013-01-01","2014-12-31"
"336724","14107010","1602","2013-01-01","2014-12-31"
"336725","14107020","1602","2013-01-01","2014-12-31"
"336726","14107030","1602","2013-01-01","2014-12-31"
"336727","14107040","1602","2013-01-01","2014-12-31"
"336728","14107060","1602","2013-01-01","2014-12-31"
"336729","14107200","1602","2013-01-01","2014-12-31"
"336730","14107250","1602","2013-01-01","2014-12-31"
"336731","14108010","1602","2013-01-01","2014-12-31"
"336732","14108015","1602","2013-01-01","2014-12-31"
"336733","14108020","1602","2013-01-01","2014-12-31"
"336734","14108060","1602","2013-01-01","2014-12-31"
"336735","14108200","1602","2013-01-01","2014-12-31"
"336736","14108400","1602","2013-01-01","2014-12-31"
"336737","14108420","1602","2013-01-01","2014-12-31"
"336738","14109010","1602","2013-01-01","2014-12-31"
"336739","14109020","1602","2013-01-01","2014-12-31"
"336740","14109030","1602","2013-01-01","2014-12-31"
"336741","14109040","1602","2013-01-01","2014-12-31"
"336742","14110010","1602","2013-01-01","2014-12-31"
"336743","14120010","1602","2013-01-01","2014-12-31"
"336744","14120020","1602","2013-01-01","2014-12-31"
"336745","14131000","1602","2013-01-01","2014-12-31"
"336746","14131500","1602","2013-01-01","2014-12-31"
"336747","14132000","1602","2013-01-01","2014-12-31"
"336748","14133000","1602","2013-01-01","2014-12-31"
"336749","14134000","1602","2013-01-01","2014-12-31"
"336750","14200100","1604","2013-01-01","2014-12-31"
"336751","14201010","1604","2013-01-01","2014-12-31"
"336752","14201200","1604","2013-01-01","2014-12-31"
"336753","14201500","1604","2013-01-01","2014-12-31"
"336754","14202010","1604","2013-01-01","2014-12-31"
"336755","14202020","1604","2013-01-01","2014-12-31"
"336756","14203010","1604","2013-01-01","2014-12-31"
"336757","14203020","1604","2013-01-01","2014-12-31"
"336758","14203510","1602","2013-01-01","2014-12-31"
"336759","14204010","1604","2013-01-01","2014-12-31"
"336760","14204020","1604","2013-01-01","2014-12-31"
"336761","14204030","1604","2013-01-01","2014-12-31"
"336762","14206010","1604","2013-01-01","2014-12-31"
"336763","14207010","1604","2013-01-01","2014-12-31"
"336764","14301010","8006","2013-01-01","2014-12-31"
"336765","14303010","8006","2013-01-01","2014-12-31"
"336766","14410100","1602","2013-01-01","2014-12-31"
"336767","14410110","1602","2013-01-01","2014-12-31"
"336768","14410120","1602","2013-01-01","2014-12-31"
"336769","14410130","1602","2013-01-01","2014-12-31"
"336770","14410210","1602","2013-01-01","2014-12-31"
"336771","14410330","1602","2013-01-01","2014-12-31"
"336772","14410380","1602","2013-01-01","2014-12-31"
"336773","14410500","1602","2013-01-01","2014-12-31"
"336774","14410600","1602","2013-01-01","2014-12-31"
"336775","14410620","1602","2013-01-01","2014-12-31"
"336776","14420100","1602","2013-01-01","2014-12-31"
"336777","14420160","1602","2013-01-01","2014-12-31"
"336778","14420200","8006","2013-01-01","2014-12-31"
"336779","14420210","8006","2013-01-01","2014-12-31"
"336780","14420300","1602","2013-01-01","2014-12-31"
"336781","14502000","1602","2013-01-01","2014-12-31"
"336782","14610200","1604","2013-01-01","2014-12-31"
"336783","14610210","1604","2013-01-01","2014-12-31"
"336784","14610250","1604","2013-01-01","2014-12-31"
"336785","14610520","1602","2013-01-01","2014-12-31"
"336786","14620100","8412","2013-01-01","2014-12-31"
"336787","14620120","8412","2013-01-01","2014-12-31"
"336788","14620150","8412","2013-01-01","2014-12-31"
"336789","14620200","8412","2013-01-01","2014-12-31"
"336790","14620300","3602","2013-01-01","2014-12-31"
"336791","14620310","3602","2013-01-01","2014-12-31"
"336792","14620320","3602","2013-01-01","2014-12-31"
"336793","14620330","3602","2013-01-01","2014-12-31"
"336794","14630100","8412","2013-01-01","2014-12-31"
"336795","14630200","2502","2013-01-01","2014-12-31"
"336796","14630300","8412","2013-01-01","2014-12-31"
"336797","14640000","3708","2013-01-01","2014-12-31"
"336798","14640100","3708","2013-01-01","2014-12-31"
"336799","14640200","3708","2013-01-01","2014-12-31"
"336800","14650100","8412","2013-01-01","2014-12-31"
"336801","14650150","8412","2013-01-01","2014-12-31"
"336802","14650160","8412","2013-01-01","2014-12-31"
"336803","14660200","1602","2013-01-01","2014-12-31"
"336804","14670000","6422","2013-01-01","2014-12-31"
"336805","14710100","3802","2013-01-01","2014-12-31"
"336806","14710200","3802","2013-01-01","2014-12-31"
"336807","20000000","2002","2013-01-01","2014-12-31"
"336808","20000070","9008","2013-01-01","2014-12-31"
"336809","20000090","9008","2013-01-01","2014-12-31"
"336810","20000200","2004","2013-01-01","2014-12-31"
"336811","21000100","2002","2013-01-01","2014-12-31"
"336812","21000110","2002","2013-01-01","2014-12-31"
"336813","21000120","2002","2013-01-01","2014-12-31"
"336814","21001000","2002","2013-01-01","2014-12-31"
"336815","21001010","2002","2013-01-01","2014-12-31"
"336816","21001020","2002","2013-01-01","2014-12-31"
"336817","21002000","2002","2013-01-01","2014-12-31"
"336818","21003000","2002","2013-01-01","2014-12-31"
"336819","21101000","2002","2013-01-01","2014-12-31"
"336820","21101010","2002","2013-01-01","2014-12-31"
"336821","21101020","2002","2013-01-01","2014-12-31"
"336822","21101110","2002","2013-01-01","2014-12-31"
"336823","21101120","2002","2013-01-01","2014-12-31"
"336824","21101130","2002","2013-01-01","2014-12-31"
"336825","21102110","2002","2013-01-01","2014-12-31"
"336826","21102120","2002","2013-01-01","2014-12-31"
"336827","21102130","2002","2013-01-01","2014-12-31"
"336828","21103110","2002","2013-01-01","2014-12-31"
"336829","21103120","2002","2013-01-01","2014-12-31"
"336830","21103130","2002","2013-01-01","2014-12-31"
"336831","21104110","2002","2013-01-01","2014-12-31"
"336832","21104120","2002","2013-01-01","2014-12-31"
"336833","21104130","2002","2013-01-01","2014-12-31"
"336834","21105110","2002","2013-01-01","2014-12-31"
"336835","21105120","2002","2013-01-01","2014-12-31"
"336836","21105130","2002","2013-01-01","2014-12-31"
"336837","21301000","2002","2013-01-01","2014-12-31"
"336838","21302000","2002","2013-01-01","2014-12-31"
"336839","21304000","2002","2013-01-01","2014-12-31"
"336840","21304110","2002","2013-01-01","2014-12-31"
"336841","21304120","2002","2013-01-01","2014-12-31"
"336842","21304200","2002","2013-01-01","2014-12-31"
"336843","21304210","2002","2013-01-01","2014-12-31"
"336844","21304220","2002","2013-01-01","2014-12-31"
"336845","21305000","2002","2013-01-01","2014-12-31"
"336846","21401000","2002","2013-01-01","2014-12-31"
"336847","21401110","2002","2013-01-01","2014-12-31"
"336848","21401120","2002","2013-01-01","2014-12-31"
"336849","21401400","2002","2013-01-01","2014-12-31"
"336850","21407000","2002","2013-01-01","2014-12-31"
"336851","21407110","2002","2013-01-01","2014-12-31"
"336852","21407120","2002","2013-01-01","2014-12-31"
"336853","21410000","2002","2013-01-01","2014-12-31"
"336854","21410110","2002","2013-01-01","2014-12-31"
"336855","21410120","2002","2013-01-01","2014-12-31"
"336856","21416000","2602","2013-01-01","2014-12-31"
"336857","21416110","2602","2013-01-01","2014-12-31"
"336858","21416120","2602","2013-01-01","2014-12-31"
"336859","21416150","2602","2013-01-01","2014-12-31"
"336860","21417100","2002","2013-01-01","2014-12-31"
"336861","21417110","2002","2013-01-01","2014-12-31"
"336862","21417120","2002","2013-01-01","2014-12-31"
"336863","21420100","2002","2013-01-01","2014-12-31"
"336864","21500000","2004","2013-01-01","2014-12-31"
"336865","21500100","2004","2013-01-01","2014-12-31"
"336866","21500200","2004","2013-01-01","2014-12-31"
"336867","21500300","2004","2013-01-01","2014-12-31"
"336868","21501000","2004","2013-01-01","2014-12-31"
"336869","21501200","2004","2013-01-01","2014-12-31"
"336870","21501300","2004","2013-01-01","2014-12-31"
"336871","21501350","2004","2013-01-01","2014-12-31"
"336872","21501360","2004","2013-01-01","2014-12-31"
"336873","21540100","2004","2013-01-01","2014-12-31"
"336874","21601000","2604","2013-01-01","2014-12-31"
"336875","21601010","2604","2013-01-01","2014-12-31"
"336876","21602000","2602","2013-01-01","2014-12-31"
"336877","21602010","2602","2013-01-01","2014-12-31"
"336878","21602100","2602","2013-01-01","2014-12-31"
"336879","21603000","2602","2013-01-01","2014-12-31"
"336880","21701000","9008","2013-01-01","2014-12-31"
"336881","21701010","9008","2013-01-01","2014-12-31"
"336882","21701020","9008","2013-01-01","2014-12-31"
"336883","22000100","2006","2013-01-01","2014-12-31"
"336884","22000110","2006","2013-01-01","2014-12-31"
"336885","22000120","2006","2013-01-01","2014-12-31"
"336886","22000200","2006","2013-01-01","2014-12-31"
"336887","22000210","2006","2013-01-01","2014-12-31"
"336888","22000220","2006","2013-01-01","2014-12-31"
"336889","22000300","2006","2013-01-01","2014-12-31"
"336890","22000310","2006","2013-01-01","2014-12-31"
"336891","22000320","2006","2013-01-01","2014-12-31"
"336892","22001000","2006","2013-01-01","2014-12-31"
"336893","22002000","2006","2013-01-01","2014-12-31"
"336894","22002100","2006","2013-01-01","2014-12-31"
"336895","22002800","2602","2013-01-01","2014-12-31"
"336896","22101000","2006","2013-01-01","2014-12-31"
"336897","22101010","2006","2013-01-01","2014-12-31"
"336898","22101020","2006","2013-01-01","2014-12-31"
"336899","22101100","2006","2013-01-01","2014-12-31"
"336900","22101110","2006","2013-01-01","2014-12-31"
"336901","22101120","2006","2013-01-01","2014-12-31"
"336902","22101130","2006","2013-01-01","2014-12-31"
"336903","22101140","2006","2013-01-01","2014-12-31"
"336904","22101150","2006","2013-01-01","2014-12-31"
"336905","22101200","2006","2013-01-01","2014-12-31"
"336906","22101210","2006","2013-01-01","2014-12-31"
"336907","22101220","2006","2013-01-01","2014-12-31"
"336908","22101300","2006","2013-01-01","2014-12-31"
"336909","22101310","2006","2013-01-01","2014-12-31"
"336910","22101320","2006","2013-01-01","2014-12-31"
"336911","22101400","2006","2013-01-01","2014-12-31"
"336912","22101410","2006","2013-01-01","2014-12-31"
"336913","22101420","2006","2013-01-01","2014-12-31"
"336914","22101500","2006","2013-01-01","2014-12-31"
"336915","22101510","2006","2013-01-01","2014-12-31"
