"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"334567","","","","","2009-08-14","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA",""
"334568","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL",""
"334569","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL",""
"334570","","","","","2009-08-14","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA",""
"334571","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL",""
"334572","","","","","2009-08-14","Restaurant","","","OAKLAND","Otaez Mexicatessen","CA",""
"334573","","","","","2009-08-11","Restaurant","","","CHICAGO ","Maria's","IL",""
"334582","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334583","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334584","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334585","","","","","2009-08-13","Restaurant","","","LOS ANGELES","El Curtido","CA",""
"334586","","","","","2009-08-12","Restaurant","","","SAN DIEGO","El Torito","CA",""
"334607","","","","","2009-08-11","Restaurant","","","AUSTIN","Costa Del Sol Restaurant","TX",""
"334608","","","","","2009-08-11","Restaurant","","","AUSTIN","Costa Del Sol Restaurant","TX",""
"334630","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA",""
"334631","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA",""
"334632","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA",""
"334633","","","","","2009-08-11","Restaurant","","","CHICAGO","Custcatleco","IL",""
"334634","","","","","2009-08-16","Restaurant","","","OAKLAND","La Original","CA",""
"334635","","","","","2009-08-11","Restaurant","","","CHICAGO","Custcatleco","IL",""
"334643","","","","","2009-08-15","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX",""
"334644","","","","","2009-08-10","Restaurant","","","LAS VEGAS","Esmeralda's Caf?","NV",""
"334645","","","","","2009-08-15","Restaurant","","","HOUSTON","Tony's Restaurant and Cantina","TX",""
"334653","","","","","2009-08-11","Restaurant","","","MIAMI","Caballo Viejo Restaurante","FL",""
"334654","","","","","2009-08-10","Restaurant","",""," Lenexa","Gladys Pupuseria","KS",""
"334662","","","","","2009-08-13","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334663","","","","","2009-08-13","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334664","","","","","2009-08-13","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334665","","","","","2009-08-13","Restaurant","","","AUSTIN ","Costa Del Sol Restaurant","TX",""
"334682","","","","","2009-08-13","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334683","","","","","2009-08-13","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334684","","","","","2009-08-13","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334685","","","","","2009-08-13","Restaurant","","","HACIENDA HEIGHTS","El Curtido","CA",""
"334703","","","","","2009-08-11","Restaurant","","","WHEATON ","Resaurante Los Chorros","MD",""
"334704","","","","","2009-08-11","Restaurant","","","DEMING ","La Fonda","NM",""
"323888","","2012-01-15","","","2011-05-22","Retail store","","","LAKE WORTH","Publix Super Market","FL","28400055987"
"323889","","2011-11-19","","","2011-05-25","Retail store","5203323TB1641","","BELTON","Price Chopper Supermarket","MO","28400055987"
"323890","","2012-01-15","","","2011-05-22","Retail store","","","LAKE WORTH","Publix Super Market","FL","28400055987"
"323891","","2011-11-19","","","2011-05-25","Retail store","5203323TB1640","","BELTON","Price Chopper Supermarket","MO","28400055987"
"323897","","2012-03-21","","","2011-05-24","Retail store","","","WATERBURY","Shop Rite","CT","28400055987"
"323898","","2012-03-03","","","2011-05-23","Retail store","","","DENVER","Safeway","CO","28400055987"
"323899","","2012-03-21","","","2011-05-24","Retail store","","","WATERBURY","Shop Rite","CT","28400055987"
"323900","","2012-03-03","","","2011-05-23","Retail store","","","DENVER","Safeway","CO","28400055987"
"323906","","2012-01-15","","","2011-05-21","Retail store","","","BESSEMER","WalMart Supercenter","AL","28400055987"
"323907","","2012-03-03","","","2011-05-24","Retail store","","","PARADISE","Safeway","CA","28400055987"
"323908","","2012-01-15","","","2011-05-21","Retail store","","","BESSEMER","WalMart Supercenter","AL","28400055987"
"323909","","2012-03-03","","","2011-05-24","Retail store","","","PARADISE","Safeway","CA","28400055987"
"323915","","2011-09-17","","","2011-05-22","Retail store","","","ANDERSON","Pay Less Super Market","IN","28400055987"
"323916","","2012-01-22","","","2011-05-22","Retail store","","","COLLEGE POINT","Waldbaum","NY","28400055987"
"323917","","2011-09-17","","","2011-05-22","Retail store","","","ANDERSON","Pay Less Super Market","IN","28400055987"
"323918","","2012-02-11","","","2011-05-22","Retail store","","","COLLEGE POINT","Waldbaum","NY","28400055987"
"323932","","2012-03-15","","","2011-05-24","Retail store","A3331075TB0811","","CARRBORO","Food Lion","NC","28400055987"
"323933","","2012-01-08","","","2011-05-23","Retail store","","","PLEASANTON","Lucky Supermarket","CA","28400055987"
"323934","","2012-03-15","","","2011-05-24","Retail store","A3331075TB0812","","CARRBORO","Food Lion","NC","28400055987"
"323935","","2012-01-08","","","2011-05-23","Retail store","","","PLEASANTON","Lucky Supermarket","CA","28400055987"
"323948","","2011-12-16","","","2011-05-24","Retail store","","","PORT HURON","Kroger Store","MI","28400055987"
"323949","","2012-02-19","","","2011-05-21","Retail store","","","SAPULPA","WalMart SuperCenter","OK","28400055987"
"323950","","2012-02-18","","","2011-05-24","Retail store","","","PORT HURON","Kroger Store","MI","28400055987"
"323951","","2011-08-12","","","2011-05-21","Retail store","","","SAPULPA","WalMart SuperCenter","OK","28400055987"
"323964","","2012-02-16","","","2011-05-24","Retail store","","","PARADISE","Safeway","CA","41565141166"
"323965","","2012-01-13","","","2011-05-21","Retail store","","","BESSEMER","WalMart Supercenter","AL","41565141166"
"323966","","2012-02-16","","","2011-05-24","Retail store","","","PARADISE","Safeway","CA","41565141166"
"323967","","2012-01-13","","","2011-05-21","Retail store","","","BESSEMER","WalMart Supercenter","AL","41565141166"
"323973","","2011-10-15","","","2011-05-22","Retail store","","","ANDERSON","Pay Less Super Market","IN","41565141241"
"323974","","2012-01-26","","","2011-05-22","Retail store","","","COLLEGE POINT","Waldbaum","NY","41565141159"
"323975","","2012-01-26","","","2011-05-22","Retail store","","","COLLEGE POINT","Waldbaum","NY","41565141159"
"323989","","2012-01-13","","","2011-05-24","Retail store","","","CHAPEL HILL","Harris Teeter","NC","41565141166"
"323990","","2012-01-13","","","2011-05-24","Retail store","","","CHAPEL HILL","Harris Teeter","NC","41565141166"
"323991","","2012-02-16","","","2011-05-23","Retail store","","","PLEASANTON","Lucky Supermarket","CA","41565141166"
"323992","","2012-02-16","","","2011-05-23","Retail store","","","PLEASANTON","Lucky Supermarket","CA","41565141166"
"324004","","2011-11-24","","","2011-05-24","Retail store","","","WATERBURY","Shop Rite","CT","41565141159"
"324005","","2012-01-13","","","2011-05-23","Retail store","","","DENVER","Safeway","CO","41565141166"
"324006","","2011-11-24","","","2011-05-24","Retail store","","","WATERBURY","Shop Rite","CT","41565141159"
"324007","","2012-01-13","","","2011-05-23","Retail store","","","DENVER","Safeway","CO","41565141166"
"324013","","2012-01-14","","","2011-05-22","Retail store","","","LAKE WORTH","Publix Super Market","FL","41565141166"
"324014","","2011-11-04","","","2011-05-25","Retail store","","","BELTON","Hy-Vee","MO","41565141166"
"324015","","2012-01-14","","","2011-05-22","Retail store","","","LAKE WORTH","Publix Super Market","FL","41565141166"
"324016","","2011-11-04","","","2011-05-25","Retail store","","","BELTON","Hy-Vee","MO","41565141166"
"324022","","2012-02-16","","","2011-05-24","Retail store","","","PORT HURON","Kroger Store","MI","41565141166"
"324023","","2012-02-16","","","2011-05-21","Retail store","","","SAPULPA","WalMart SuperCenter","OK","41565141166"
"324024","","2012-02-16","","","2011-05-24","Retail store","","","PORT HURON","Kroger Store","MI","41565141166"
"324025","","2012-02-16","","","2011-05-21","Retail store","","","SAPULPA","WalMart SuperCenter","OK","41565141166"
"325038","BEST CHOICE DELUXE","2011-05-16","","","2011-01-31","Retail store","","","SAPULPA","Warehouse Market Foods","OK","70038360988"
"325039","BEST CHOICE DELUXE","2011-05-16","","","2011-01-31","Retail store","","","SAPULPA","Warehouse Market Foods","OK","70038360988"
"325040","GREAT VALUE DELUXE ","2011-07-04","","","2011-01-31","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742353272"
"325047","","2011-08-26","","","2011-01-31","Retail store","","","FLUSHING","Pathmark Supermarket","NY","21000602698"
"325048","","2011-08-26","","","2011-01-31","Retail store","","","FLUSHING","Pathmark Supermarket","NY","21000602698"
"325049","","2011-08-12","","","2011-01-30","Retail store","","","ANDERSON","Pay Less Super Market","IN","21000602605"
"325050","","2011-08-12","","","2011-01-30","Retail store","","","ANDERSON","Pay Less Super Market","IN","21000602605"
"325062","","2011-06-23","","","2011-01-31","Retail store","","","PLEASANTON","Lucky Supermarket","CA","21000602605"
"325063","KRAFT DELI DELUXE AMERICAN CHEESE","2011-07-08","","","2011-02-01","Retail store","S1","","CARRBORO","Food Lion","NC","2100061935"
"325064","","2011-06-23","","","2011-01-31","Retail store","","","PLEASANTON","Lucky Supermarket","CA","21000602605"
"325065","KRAFT DELI DELUXE AMERICAN CHEESE","2011-07-08","","","2011-02-01","Retail store","S1","","CARRBORO","Food Lion","NC","21000619351"
"325076","","2011-05-27","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","34500446914"
"325077","","2011-05-27","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","34500446914"
"325078","","2011-05-27","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","34500446914"
"325079","","2011-05-27","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","34500446914"
"325097","KROGER DELUXE AMERICAN PASTEURIZED PROCESS AMERICA","2011-09-13","","","2011-01-30","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110599285"
"325098","SHOP RITE SINGLES","2011-03-20","","","2011-01-31","Retail store","","","WATERBURY","Shop Rite","CT","41190456055"
"325102","KRAFT DELI DELUXE AMERICAN CHEESE","2011-08-12","","","2011-01-31","Retail store","","","DENVER","Safeway","CO","21000602605"
"325103","KRAFT DELI DELUXE AMERICAN CHEESE","2011-08-12","","","2011-01-31","Retail store","","","DENVER","Safeway","CO","21000602605"
"325108","","2011-09-11","","","2011-02-08","Retail store","","","PORT HURON","Kroger Store","MI","21000602698"
"325109","","2011-07-09","","","2011-01-31","Retail store","","","SAPULPA","WalMart SuperCenter","OK","21000619351"
"325110","","2011-09-11","","","2011-02-08","Retail store","","","PORT HURON","Kroger Store","MI","21000602698"
"325111","","2011-07-09","","","2011-01-31","Retail store","","","SAPULPA","WalMart SuperCenter","OK","21000619351"
"325115","HYVEE DELUXE SLICED","2011-05-17","","","2011-01-30","Retail store","","","BELTON","Hy-Vee","MO","75450093339"
"325116","SUNNYSIDE FARMS DELUXE SLICES AMERICAN CHEESE","2011-06-05","","","2011-01-31","Retail store","","","PLEASANTON","Lucky Supermarket","CA","717544500711"
"325120","","2011-08-12","","","2011-01-31","Retail store","","","BESSEMER","WalMart Supercenter","AL","21000602605"
"325121","","2011-08-12","","","2011-01-31","Retail store","","","BESSEMER","WalMart Supercenter","AL","21000602605"
"325122","","2011-09-07","","","2011-01-31","Retail store","","","PARADISE","Safeway","CA","21000619351"
"325123","","2011-09-07","","","2011-01-31","Retail store","","","PARADISE","Safeway","CA","21000619351"
"325130","KROGER DELUXE AMERICAN PASTEURIZED PROCESS AMERICA","2011-09-13","","","2011-01-30","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110599285"
"325131","KROGER DELUXE AMERICAN PASTEURIZED PROCESS AMERICA","2011-09-13","","","2011-01-30","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110599285"
"325134","LUCERNE DELUXE SLICES","2011-06-26","","","2011-01-31","Retail store","","","DENVER","Safeway","CO","21130043163"
"325135","LUCERNE DELUXE SLICES","2011-05-28","","","2011-01-31","Retail store","","","PARADISE","Safeway","CA","21130043163"
"325139","KRAFT DELI DELUXE AMERICAN CHEESE","2011-08-12","","","2011-01-30","Retail store","","","BELTON","Hy-Vee","MO","21000602605"
"325140","","2011-08-12","","","2011-01-30","Retail store","","","BELTON","Hy-Vee","MO","21000602605"
"325141","","2011-08-12","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","2100060260"
"325142","","2011-08-12","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","21000602605"
"325149","KROGER DELUXE AMERICAN PASTEURIZED PROCESS AMERICA","2011-09-28","","","2011-02-08","Retail store","","","PORT HURON","Kroger Store","MI","11110599285"
"325150","KROGER DELUXE AMERICAN PASTEURIZED PROCESS AMERICA","2011-09-28","","","2011-02-08","Retail store","","","PORT HURON","Kroger Store","MI","11110599285"
"325154","GREAT VALUE DELUXE ","2011-07-04","","","2011-01-31","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742353272"
"325155","GREAT VALUE DELUXE ","2011-07-04","","","2011-01-31","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742353272"
"325158","LUCERNE DELUXE SLICES","2011-05-28","","","2011-01-31","Retail store","","","PARADISE","Safeway","CA","21130043163"
"325159","LUCERNE DELUXE SLICES","2011-05-28","","","2011-01-31","Retail store","","","PARADISE","Safeway","CA","21130043163"
"325162","HAUTLY CHEESE COMPANY1","2011-04-09","","","2011-01-30","Retail store","","","BELTON","Hy-Vee","MO","72018000600"
"325165","PUBLIX DELUXE PASTEURIZED PROCESS AMERICAN CHEESE","2011-06-30","","","2011-01-29","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415103658"
"325166","AMERICAS CHOICE AMERICAN CHEESE (WHITE)","2011-05-10","","","2011-01-31","Retail store","","","FLUSHING","Pathmark Supermarket","NY","754807365304"
